t_s,drone_x,drone_y,dx,dy,color
507.2534260749817,27.79352018737793,9.707582473754883,0,1,green
507.2534260749817,27.79352018737793,9.707582473754883,0,0,green
507.2534260749817,27.79352018737793,9.707582473754883,0,-1,green
507.2534260749817,27.79352018737793,9.707582473754883,-1,1,green
507.2534260749817,27.79352018737793,9.707582473754883,-1,0,green
507.2534260749817,27.79352018737793,9.707582473754883,-1,-1,green
507.29347014427185,27.79352018737793,9.707582473754883,1,1,unknown
507.29347014427185,27.79352018737793,9.707582473754883,1,0,green
507.29347014427185,27.79352018737793,9.707582473754883,1,-1,green
507.29347014427185,27.79352018737793,9.707582473754883,0,1,green
507.29347014427185,27.79352018737793,9.707582473754883,0,0,green
507.29347014427185,27.79352018737793,9.707582473754883,0,-1,green
507.29347014427185,27.79352018737793,9.707582473754883,-1,1,green
507.29347014427185,27.79352018737793,9.707582473754883,-1,0,green
507.29347014427185,27.79352018737793,9.707582473754883,-1,-1,green
507.5389268398285,27.813785766601562,9.651508331298828,1,1,green
507.5389268398285,27.813785766601562,9.651508331298828,1,0,green
507.5389268398285,27.813785766601562,9.651508331298828,1,-1,green
507.5389268398285,27.813785766601562,9.651508331298828,0,1,green
507.5389268398285,27.813785766601562,9.651508331298828,0,0,green
507.5389268398285,27.813785766601562,9.651508331298828,0,-1,green
507.5389268398285,27.813785766601562,9.651508331298828,-1,1,green
507.5389268398285,27.813785766601562,9.651508331298828,-1,0,green
507.5389268398285,27.813785766601562,9.651508331298828,-1,-1,green
507.59699177742004,27.813785766601562,9.651508331298828,1,1,green
507.59699177742004,27.813785766601562,9.651508331298828,1,0,green
507.59699177742004,27.813785766601562,9.651508331298828,1,-1,green
507.59699177742004,27.813785766601562,9.651508331298828,0,1,green
507.59699177742004,27.813785766601562,9.651508331298828,0,0,green
507.59699177742004,27.813785766601562,9.651508331298828,0,-1,green
507.59699177742004,27.813785766601562,9.651508331298828,-1,1,green
507.59699177742004,27.813785766601562,9.651508331298828,-1,0,green
507.59699177742004,27.813785766601562,9.651508331298828,-1,-1,green
507.8583917617798,27.874199127197265,9.563604354858398,1,1,green
507.8583917617798,27.874199127197265,9.563604354858398,1,0,green
507.8583917617798,27.874199127197265,9.563604354858398,1,-1,green
507.8583917617798,27.874199127197265,9.563604354858398,0,1,green
507.8583917617798,27.874199127197265,9.563604354858398,0,0,green
507.8583917617798,27.874199127197265,9.563604354858398,0,-1,green
507.8583917617798,27.874199127197265,9.563604354858398,-1,1,green
507.8583917617798,27.874199127197265,9.563604354858398,-1,0,green
507.8583917617798,27.874199127197265,9.563604354858398,-1,-1,green
508.1679220199585,27.93116209411621,9.507530212402344,1,1,green
508.1679220199585,27.93116209411621,9.507530212402344,1,0,green
508.1679220199585,27.93116209411621,9.507530212402344,1,-1,green
508.1679220199585,27.93116209411621,9.507530212402344,0,1,green
508.1679220199585,27.93116209411621,9.507530212402344,0,0,green
508.1679220199585,27.93116209411621,9.507530212402344,0,-1,green
508.1679220199585,27.93116209411621,9.507530212402344,-1,1,green
508.1679220199585,27.93116209411621,9.507530212402344,-1,0,green
508.1679220199585,27.93116209411621,9.507530212402344,-1,-1,green
508.2721824645996,27.96578237915039,9.478282928466797,1,1,green
508.2721824645996,27.96578237915039,9.478282928466797,1,0,green
508.2721824645996,27.96578237915039,9.478282928466797,1,-1,green
508.2721824645996,27.96578237915039,9.478282928466797,0,1,green
508.2721824645996,27.96578237915039,9.478282928466797,0,0,green
508.2721824645996,27.96578237915039,9.478282928466797,0,-1,green
508.2721824645996,27.96578237915039,9.478282928466797,-1,1,green
508.2721824645996,27.96578237915039,9.478282928466797,-1,0,green
508.2721824645996,27.96578237915039,9.478282928466797,-1,-1,green
508.29931688308716,27.96578237915039,9.478282928466797,1,1,green
508.29931688308716,27.96578237915039,9.478282928466797,1,0,green
508.29931688308716,27.96578237915039,9.478282928466797,1,-1,green
508.29931688308716,27.96578237915039,9.478282928466797,0,1,green
508.29931688308716,27.96578237915039,9.478282928466797,0,0,green
508.29931688308716,27.96578237915039,9.478282928466797,0,-1,green
508.29931688308716,27.96578237915039,9.478282928466797,-1,1,green
508.29931688308716,27.96578237915039,9.478282928466797,-1,0,green
508.29931688308716,27.96578237915039,9.478282928466797,-1,-1,green
508.4665038585663,28.058767532348632,9.408954620361328,1,1,green
